"date","location","category","payment_location","payment_status","payment_mode","membership_product","gross_member_count","gross_amount"
"2025-08-03","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","57","9444.72"
"2025-08-03","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","26","27645.87"
"2025-08-03","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","2","0.0"
"2025-08-03","JAP","DIRECT","POINT OF SALES","PAID","BOTH","6 MONTH","1","900.0"
"2025-08-03","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","101","21329.91"
"2025-08-03","JAP","DIRECT","POINT OF SALES","PAID","CARD","12 MONTH","1","524.35"
"2025-08-03","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","262.18"
"2025-08-03","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","4","734.01"
"2025-08-03","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","3","1631.09"
"2025-08-03","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","2","840.0"
"2025-08-04","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","23","2500.0"
"2025-08-04","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","2","1500.0"
"2025-08-04","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","3","3450.0"
"2025-08-04","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","2","4500.0"
"2025-08-04","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","15","0.0"
"2025-08-04","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","54","0.0"
"2025-08-04","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","65","8202.89"
"2025-08-04","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","75","26136.8"
"2025-08-04","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-08-04","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","1","0.0"
"2025-08-04","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","4","0.0"
"2025-08-04","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","70","10825.34"
"2025-08-04","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","3","712.18"
"2025-08-04","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","8","2161.24"
"2025-08-04","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","900.0"
"2025-08-05","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","7","1600.0"
"2025-08-05","AHP","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","4570.0"
"2025-08-05","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","1","2400.0"
"2025-08-05","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","11","0.0"
"2025-08-05","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","28","0.0"
"2025-08-05","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","25","5168.69"
"2025-08-05","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","33","17913.37"
"2025-08-05","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","4","0.0"
"2025-08-05","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","3","0.0"
"2025-08-05","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","2","0.0"
"2025-08-05","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","80","14680.2"
"2025-08-05","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","4","2802.01"
"2025-08-05","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","12","1189.91"
"2025-08-05","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","420.0"
"2025-08-06","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","8","1400.0"
"2025-08-06","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","700.0"
"2025-08-06","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1050.0"
"2025-08-06","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","3","6900.0"
"2025-08-06","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","4","0.0"
"2025-08-06","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","12 MONTH","1","0.0"
"2025-08-06","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","39","0.0"
"2025-08-06","DCP","CORPORATE","POINT OF SALES","FREE","CARD","3 MONTH","1","0.0"
"2025-08-06","DCP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","7","17500.0"
"2025-08-06","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","28","4393.97"
"2025-08-06","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","33","20630.85"
"2025-08-06","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","6","0.0"
"2025-08-06","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","2","0.0"
"2025-08-06","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","4","0.0"
"2025-08-06","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","72","10554.41"
"2025-08-06","JAP","DIRECT","POINT OF SALES","PAID","CARD","6 MONTH","1","262.17"
"2025-08-06","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","9","818.5"
"2025-08-06","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","131.09"
"2025-08-06","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","420.0"
"2025-08-07","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","5","1050.0"
"2025-08-07","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","800.0"
"2025-08-07","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","3","3600.0"
"2025-08-07","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","6","0.0"
"2025-08-07","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","31","0.0"
"2025-08-07","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","23","5534.2"
"2025-08-07","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","106","46505.3"
"2025-08-07","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-08-07","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","6","0.0"
"2025-08-07","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","1","0.0"
"2025-08-07","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","1","0.0"
"2025-08-07","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","67","13568.88"
"2025-08-07","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","581.09"
"2025-08-07","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","4","281.1"
"2025-08-07","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","450.0"
"2025-08-07","JWM","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1085.0"
"2025-08-08","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","36","4743.57"
"2025-08-08","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","36","11512.94"
"2025-08-08","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","2","0.0"
"2025-08-08","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","2","0.0"
"2025-08-08","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","4","0.0"
"2025-08-08","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","52","11850.38"
"2025-08-08","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","7","1770.93"
"2025-08-09","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","3","550.0"
"2025-08-09","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","2","0.0"
"2025-08-09","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","42","0.0"
"2025-08-09","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","2","0.0"
"2025-08-09","DCP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","28","70000.0"
"2025-08-09","DCP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","28","210000.0"
"2025-08-09","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","23","3269.65"
"2025-08-09","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","40","9319.73"
"2025-08-09","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","2","0.0"
"2025-08-09","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","3","0.0"
"2025-08-09","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","58","10895.04"
"2025-08-09","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","581.09"
"2025-08-09","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","7","1211.72"
"2025-08-10","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","9","1500.0"
"2025-08-10","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","2","1600.0"
"2025-08-10","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2400.0"
"2025-08-10","AHP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","2","4200.0"
"2025-08-10","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","5","0.0"
"2025-08-10","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","92","0.0"
"2025-08-10","DCP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","1","1200.0"
"2025-08-10","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","38","9013.76"
"2025-08-10","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","54","26195.0"
"2025-08-10","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","2","0.0"
"2025-08-10","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-08-10","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","5","0.0"
"2025-08-10","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","103","18201.61"
"2025-08-10","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","262.18"
"2025-08-10","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","9","1377.71"
"2025-08-10","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","450.0"
"2025-08-10","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","2","840.0"
"2025-08-10","JWM","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","1","1890.0"
"2025-08-11","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","4","900.0"
"2025-08-11","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","2","1500.0"
"2025-08-11","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2250.0"
"2025-08-11","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","5","0.0"
"2025-08-11","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","86","0.0"
"2025-08-11","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","2","0.0"
"2025-08-11","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","21","2382.73"
"2025-08-11","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","46","17626.23"
"2025-08-11","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","2","0.0"
"2025-08-11","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-08-11","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","2","0.0"
"2025-08-11","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","3","0.0"
"2025-08-11","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","89","19268.34"
"2025-08-11","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","262.18"
"2025-08-11","JAP","DIRECT","POINT OF SALES","PAID","CARD","6 MONTH","2","1162.17"
"2025-08-11","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","9","1224.8"
"2025-08-11","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","900.0"
"2025-08-11","JAP","DIRECT","POINT OF SALES","PAID","CASH","6 MONTH","1","262.17"
"2025-08-11","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","420.0"
"2025-08-11","JWM","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1085.0"
"2025-08-12","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","3","650.0"
"2025-08-12","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","800.0"
"2025-08-12","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2400.0"
"2025-08-12","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","9","0.0"
"2025-08-12","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","68","0.0"
"2025-08-12","DCP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","5","12500.0"
"2025-08-12","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","17","3460.36"
"2025-08-12","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","57","28115.41"
"2025-08-12","JAP","DIRECT","POINT OF SALES","FREE","CARD","1 MONTH","1","0.0"
"2025-08-12","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-08-12","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","3","0.0"
"2025-08-12","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","4","0.0"
"2025-08-12","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","99","18680.6"
"2025-08-12","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","7","2089.83"
"2025-08-13","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","4","800.0"
"2025-08-13","AHP","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","5120.0"
"2025-08-13","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1050.0"
"2025-08-13","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","4","0.0"
"2025-08-13","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","73","0.0"
"2025-08-13","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","1","0.0"
"2025-08-13","DCP","CORPORATE","POINT OF SALES","FREE","CARD","3 MONTH","1","0.0"
"2025-08-13","DCP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","9","22500.0"
"2025-08-13","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","26","4412.87"
"2025-08-13","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","47","15672.41"
"2025-08-13","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-08-13","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-08-13","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","1","0.0"
"2025-08-13","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","5","0.0"
"2025-08-13","JAP","DIRECT","POINT OF SALES","PAID","BOTH","1 MONTH","1","43.7"
"2025-08-13","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","86","14978.65"
"2025-08-13","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","9","1618.02"
"2025-08-13","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","450.0"
"2025-08-13","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","420.0"
"2025-08-14","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","2","300.0"
"2025-08-14","AHP","DIRECT","POINT OF SALES","PAID","CASH","12 MONTH","1","5120.0"
"2025-08-14","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","800.0"
"2025-08-14","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1200.0"
"2025-08-14","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","2","0.0"
"2025-08-14","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","146","0.0"
"2025-08-14","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","1","0.0"
"2025-08-14","DCP","CORPORATE","POINT OF SALES","FREE","CARD","3 MONTH","1","0.0"
"2025-08-14","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","33","7889.14"
"2025-08-14","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","95","30210.77"
"2025-08-14","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","3","0.0"
"2025-08-14","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","1","0.0"
"2025-08-14","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","5","0.0"
"2025-08-14","JAP","DIRECT","POINT OF SALES","PAID","BOTH","1 MONTH","1","496.61"
"2025-08-14","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","74","15086.9"
"2025-08-14","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","1","131.09"
"2025-08-14","JAP","DIRECT","POINT OF SALES","PAID","CARD","6 MONTH","1","900.0"
"2025-08-14","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","13","3351.55"
"2025-08-14","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","11","7350.0"
"2025-08-14","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","420.0"
"2025-08-14","JWM","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1085.0"
"2025-08-15","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","15","761.8"
"2025-08-15","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","50","14706.94"
"2025-08-15","JAP","DIRECT","POINT OF SALES","FREE","CARD","6 MONTH","1","0.0"
"2025-08-15","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","3","0.0"
"2025-08-15","JAP","DIRECT","POINT OF SALES","FREE","CASH","3 MONTH","1","0.0"
"2025-08-15","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","11","0.0"
"2025-08-15","JAP","DIRECT","POINT OF SALES","PAID","BOTH","3 MONTH","1","131.09"
"2025-08-15","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","78","12910.63"
"2025-08-15","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","1","1489.83"
"2025-08-15","JAP","DIRECT","POINT OF SALES","PAID","CARD","6 MONTH","1","262.17"
"2025-08-15","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","9","3283.05"
"2025-08-16","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","3","1100.0"
"2025-08-16","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","8","0.0"
"2025-08-16","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","1","0.0"
"2025-08-16","DCP","CORPORATE","POINT OF SALES","FREE","CARD","3 MONTH","1","0.0"
"2025-08-16","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","18","3051.15"
"2025-08-16","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","67","19652.95"
"2025-08-16","JAP","DIRECT","POINT OF SALES","FREE","CARD","6 MONTH","1","0.0"
"2025-08-16","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-08-16","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","5","0.0"
"2025-08-16","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","64","15426.25"
"2025-08-16","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","2","1871.79"
"2025-08-16","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","9","2657.85"
"2025-08-17","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","7","950.0"
"2025-08-17","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","2","1600.0"
"2025-08-17","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","6","7200.0"
"2025-08-17","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","1","0.0"
"2025-08-17","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","93","0.0"
"2025-08-17","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","1","0.0"
"2025-08-17","DCP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","2","5000.0"
"2025-08-17","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","41","13220.75"
"2025-08-17","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","73","24515.71"
"2025-08-17","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","6 MONTH","1","900.0"
"2025-08-17","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","1","0.0"
"2025-08-17","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-08-17","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","4","0.0"
"2025-08-17","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","91","16889.41"
"2025-08-17","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","4","1094.14"
"2025-08-17","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","14","3301.55"
"2025-08-17","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","831.96"
"2025-08-17","JWM","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","1","420.0"
"2025-08-17","JWM","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1085.0"
"2025-08-18","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","3","300.0"
"2025-08-18","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","3","2300.0"
"2025-08-18","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","3","3450.0"
"2025-08-18","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","4","0.0"
"2025-08-18","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","48","0.0"
"2025-08-18","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","3","0.0"
"2025-08-18","DCP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","1","2500.0"
"2025-08-18","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","24","5124.99"
"2025-08-18","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","77","21690.11"
"2025-08-18","JAP","DIRECT","POINT OF SALES","FREE","CASH","1 MONTH","2","0.0"
"2025-08-18","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","9","0.0"
"2025-08-18","JAP","DIRECT","POINT OF SALES","PAID","BOTH","3 MONTH","1","131.09"
"2025-08-18","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","63","12778.57"
"2025-08-18","JAP","DIRECT","POINT OF SALES","PAID","CARD","12 MONTH","3","4583.49"
"2025-08-18","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","3","2002.88"
"2025-08-18","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","8","2269.32"
"2025-08-18","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","4","1595.88"
"2025-08-19","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","11","2300.0"
"2025-08-19","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","2","2200.0"
"2025-08-19","AHP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","1","1050.0"
"2025-08-19","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","4","0.0"
"2025-08-19","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","36","0.0"
"2025-08-19","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","2","0.0"
"2025-08-19","DCP","CORPORATE","POINT OF SALES","FREE","CARD","3 MONTH","1","0.0"
"2025-08-19","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","1 MONTH","25","5654.65"
"2025-08-19","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","3 MONTH","60","16017.84"
"2025-08-19","JAP","CORPORATE","POINT OF SALES","PAID","BOTH","6 MONTH","1","262.17"
"2025-08-19","JAP","DIRECT","POINT OF SALES","FREE","CARD","3 MONTH","1","0.0"
"2025-08-19","JAP","DIRECT","POINT OF SALES","FREE","CASH","12 MONTH","1","0.0"
"2025-08-19","JAP","DIRECT","POINT OF SALES","FREE","CASH","6 MONTH","3","0.0"
"2025-08-19","JAP","DIRECT","POINT OF SALES","PAID","CARD","1 MONTH","67","14478.97"
"2025-08-19","JAP","DIRECT","POINT OF SALES","PAID","CARD","3 MONTH","7","1670.24"
"2025-08-19","JAP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","6","1034.01"
"2025-08-19","JAP","DIRECT","POINT OF SALES","PAID","CASH","3 MONTH","2","2979.66"
"2025-08-20","AHP","DIRECT","POINT OF SALES","PAID","CASH","1 MONTH","5","1150.0"
"2025-08-20","AHP","DIRECT","POINT OF SALES","PAID","CASH","2 MONTH","1","800.0"
"2025-08-20","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","1 MONTH","1","0.0"
"2025-08-20","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","3 MONTH","37","0.0"
"2025-08-20","DCP","CORPORATE","POINT OF SALES","FREE","BOTH","6 MONTH","2","0.0"
"2025-08-20","DCP","CORPORATE","POINT OF SALES","FREE","CARD","3 MONTH","2","0.0"
